location,date,new_cases_per_million,new_deaths_per_million,new_vaccinations_smoothed_per_million
Oceania,2020-06-21,0.337,0,
Oceania,2020-06-22,0.472,0,
Oceania,2020-06-23,0.674,0.022,
Oceania,2020-06-24,0.922,0.022,
Oceania,2020-06-25,0.854,0,
Oceania,2020-06-26,0.202,0,
Oceania,2020-06-27,2,0,
Oceania,2020-06-28,1.843,0,
Oceania,2020-06-29,1.573,0,
Oceania,2020-06-30,1.933,0,
Oceania,2020-07-01,1.866,0,
Oceania,2020-07-02,1.461,0,
Oceania,2020-07-03,4.36,0,
Oceania,2020-07-04,4.181,0,
Oceania,2020-07-05,3.192,0.045,
Oceania,2020-07-06,3.956,0,
Oceania,2020-07-07,2.967,0,
Oceania,2020-07-08,3.888,0,
Oceania,2020-07-09,7.305,0,
Oceania,2020-07-10,4.046,0.022,
Oceania,2020-07-11,5.507,0.022,
Oceania,2020-07-12,4.113,0,
Oceania,2020-07-13,6.113,0,
Oceania,2020-07-14,5.349,0.067,
Oceania,2020-07-15,7.305,0.045,
Oceania,2020-07-16,9.53,0.067,
Oceania,2020-07-17,4.787,0.045,
Oceania,2020-07-18,8.204,0.09,
Oceania,2020-07-19,6.046,0.022,
Oceania,2020-07-20,8.159,0.067,
Oceania,2020-07-21,10.654,0.045,
Oceania,2020-07-22,9.238,0.112,
Oceania,2020-07-23,6.63,0.135,
Oceania,2020-07-24,8.001,0.135,
Oceania,2020-07-25,10.339,0.225,
Oceania,2020-07-26,12.474,0.135,
Oceania,2020-07-27,8.294,0.135,
Oceania,2020-07-28,6.338,0.202,
Oceania,2020-07-29,16.115,0.315,
Oceania,2020-07-30,13.598,0.18,
Oceania,2020-07-31,8.721,0.135,
Oceania,2020-08-01,14.317,0.157,
Oceania,2020-08-02,9.979,0.292,
Oceania,2020-08-03,9.283,0.247,
Oceania,2020-08-04,16.228,0.337,
Oceania,2020-08-05,10.878,0.18,
Oceania,2020-08-06,8.811,0.27,
Oceania,2020-08-07,10.249,0.27,
Oceania,2020-08-08,8.698,0.382,
Oceania,2020-08-09,7.619,0.405,
Oceania,2020-08-10,8.091,0.405,
Oceania,2020-08-11,9.305,0.472,
Oceania,2020-08-12,7.867,0.202,
Oceania,2020-08-13,8.945,0.315,
Oceania,2020-08-14,7.35,0.09,
Oceania,2020-08-15,5.956,0.382,
Oceania,2020-08-16,7.462,0.562,
Oceania,2020-08-17,6.338,0.382,
Oceania,2020-08-18,5.304,0.27,
Oceania,2020-08-19,5.664,0.292,
Oceania,2020-08-20,4.405,0.225,
Oceania,2020-08-21,4.518,0.292,
Oceania,2020-08-22,4.765,0.382,
Oceania,2020-08-23,3.439,0.337,
Oceania,2020-08-24,3.259,0.18,
Oceania,2020-08-25,7.529,0.539,
Oceania,2020-08-26,3.776,0.517,
Oceania,2020-08-27,3.214,0.27,
Oceania,2020-08-28,4.675,0.405,
Oceania,2020-08-29,2.81,0.247,
Oceania,2020-08-30,2.045,0.966,
Oceania,2020-08-31,4.001,0.112,
Oceania,2020-09-01,2.495,0.135,
Oceania,2020-09-02,4.226,0.337,
Oceania,2020-09-03,2.135,1.326,
Oceania,2020-09-04,3.461,0.247,
Oceania,2020-09-05,1.955,0.112,
Oceania,2020-09-06,1.259,0.202,
Oceania,2020-09-07,3.079,0.18,
Oceania,2020-09-08,2.338,0.247,
Oceania,2020-09-09,1.955,0.157,
Oceania,2020-09-10,2.382,0.202,
Oceania,2020-09-11,3.192,0.18,
Oceania,2020-09-12,1.034,0.157,
Oceania,2020-09-13,0.989,0.18,
Oceania,2020-09-14,4.428,0,
Oceania,2020-09-15,0.899,0.18,
Oceania,2020-09-16,1.056,0.18,
Oceania,2020-09-17,1.079,0.112,
Oceania,2020-09-18,0.854,0.157,
Oceania,2020-09-19,3.978,0.112,
Oceania,2020-09-20,0.337,0.067,
Oceania,2020-09-21,0.674,0.067,
Oceania,2020-09-22,3.866,0.112,
Oceania,2020-09-23,1.933,0.112,
Oceania,2020-09-24,0.584,0.18,
